,date,ConfirmedCases,DailyCases,State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation,Population
976512,2020-11-09,30977,733.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-69.pdf,"Ill. Exec. Order No. 2020-69 (Nov. 2, 2020)",932877
979854,2020-11-10,31830,853.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-69.pdf,"Ill. Exec. Order No. 2020-69 (Nov. 2, 2020)",932877
983196,2020-11-11,32487,657.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-70.pdf,"Ill. Exec. Order No. 2020-70 (Nov. 10, 2020)",932877
986538,2020-11-12,33102,615.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-70.pdf,"Ill. Exec. Order No. 2020-70 (Nov. 10, 2020)",932877
989880,2020-11-13,33851,749.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-71.aspx,"Ill. Exec. Order No. 2020-71 (Nov. 13, 2020)",932877
993222,2020-11-14,34607,756.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-71.aspx,"Ill. Exec. Order No. 2020-71 (Nov. 13, 2020)",932877
996564,2020-11-15,35284,677.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-71.aspx,"Ill. Exec. Order No. 2020-71 (Nov. 13, 2020)",932877
999906,2020-11-16,35878,594.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-71.aspx,"Ill. Exec. Order No. 2020-71 (Nov. 13, 2020)",932877
1003248,2020-11-17,36941,1063.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-71.aspx,"Ill. Exec. Order No. 2020-71 (Nov. 13, 2020)",932877
1006590,2020-11-18,37632,691.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-71.aspx,"Ill. Exec. Order No. 2020-71 (Nov. 13, 2020)",932877
1009932,2020-11-19,38670,1038.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-71.aspx,"Ill. Exec. Order No. 2020-71 (Nov. 13, 2020)",932877
1013274,2020-11-20,39547,877.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1016616,2020-11-21,40314,767.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1019958,2020-11-22,41006,692.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1023300,2020-11-23,41602,596.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1026642,2020-11-24,42201,599.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1029984,2020-11-25,42881,680.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1033326,2020-11-26,43513,632.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1036668,2020-11-27,44035,522.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1040010,2020-11-28,44656,621.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1043352,2020-11-29,45087,431.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1046694,2020-11-30,45446,359.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1050036,2020-12-01,47179,1733.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1053378,2020-12-02,47742,563.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1056720,2020-12-03,48499,757.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1060062,2020-12-04,49311,812.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1063404,2020-12-05,49976,665.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1066746,2020-12-06,50484,508.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1070088,2020-12-07,51051,567.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1073430,2020-12-08,51672,621.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1076772,2020-12-09,52300,628.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1080114,2020-12-10,52882,582.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-73.pdf,"Ill. Exec. Order No. 2020-73 (Nov. 18, 2020)",932877
1083456,2020-12-11,53456,574.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1086798,2020-12-12,54080,624.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1090140,2020-12-13,54533,453.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1093482,2020-12-14,55013,480.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1096824,2020-12-15,55495,482.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1100166,2020-12-16,55941,446.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1103508,2020-12-17,56512,571.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1106850,2020-12-18,56881,369.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1110192,2020-12-19,57421,540.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1113534,2020-12-20,57784,363.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1116876,2020-12-21,58048,264.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1120218,2020-12-22,58402,354.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1123560,2020-12-23,58741,339.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1126902,2020-12-24,59212,471.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1130244,2020-12-25,59577,365.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1133586,2020-12-26,59758,181.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1136928,2020-12-27,60077,319.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1140270,2020-12-28,60473,396.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1143612,2020-12-29,60839,366.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1146954,2020-12-30,61271,432.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1150296,2020-12-31,61805,534.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1153638,2021-01-01,61805,0.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1156980,2021-01-02,62676,871.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1160322,2021-01-03,63022,346.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-74.pdf,"Ill. Exec. Order No. 2020-74 (Dec. 11, 2020)",932877
1163664,2021-01-04,63396,374.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www.dph.illinois.gov/sites/default/files/COVID19/77-690.50%20Emergency%20Rule_Mask%20Mandate_010421.pdf,"Ill. Admin. Code tit. 77, pt. 690.50 (Jan. 4, 2021)",932877
1167006,2021-01-05,63831,435.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www.dph.illinois.gov/sites/default/files/COVID19/77-690.50%20Emergency%20Rule_Mask%20Mandate_010421.pdf,"Ill. Admin. Code tit. 77, pt. 690.50 (Jan. 4, 2021)",932877
1170348,2021-01-06,64259,428.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www.dph.illinois.gov/sites/default/files/COVID19/77-690.50%20Emergency%20Rule_Mask%20Mandate_010421.pdf,"Ill. Admin. Code tit. 77, pt. 690.50 (Jan. 4, 2021)",932877
1173690,2021-01-07,64755,496.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www.dph.illinois.gov/sites/default/files/COVID19/77-690.50%20Emergency%20Rule_Mask%20Mandate_010421.pdf,"Ill. Admin. Code tit. 77, pt. 690.50 (Jan. 4, 2021)",932877
1177032,2021-01-08,65385,630.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-01.pdf,"Ill. Exec. Order No. 2021-1 (Jan. 8, 2021)",932877
1180374,2021-01-09,65784,399.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-01.pdf,"Ill. Exec. Order No. 2021-1 (Jan. 8, 2021)",932877
1183716,2021-01-10,66084,300.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-01.pdf,"Ill. Exec. Order No. 2021-1 (Jan. 8, 2021)",932877
1187058,2021-01-11,66414,330.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-01.pdf,"Ill. Exec. Order No. 2021-1 (Jan. 8, 2021)",932877
1190400,2021-01-12,66858,444.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-01.pdf,"Ill. Exec. Order No. 2021-1 (Jan. 8, 2021)",932877
1193742,2021-01-13,67271,413.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-01.pdf,"Ill. Exec. Order No. 2021-1 (Jan. 8, 2021)",932877
1197084,2021-01-14,67651,380.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-01.pdf,"Ill. Exec. Order No. 2021-1 (Jan. 8, 2021)",932877
1200426,2021-01-15,68156,505.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-02.pdf,"Ill. Exec. Order No. 2021-2 (Jan. 15, 2021)",932877
1203768,2021-01-16,68534,378.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-02.pdf,"Ill. Exec. Order No. 2021-2 (Jan. 15, 2021)",932877
1207110,2021-01-17,68737,203.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-02.pdf,"Ill. Exec. Order No. 2021-2 (Jan. 15, 2021)",932877
1210452,2021-01-18,68970,233.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-02.pdf,"Ill. Exec. Order No. 2021-2 (Jan. 15, 2021)",932877
1213794,2021-01-19,69285,315.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1217136,2021-01-20,69579,294.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1220478,2021-01-21,69900,321.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1223820,2021-01-22,70324,424.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1227162,2021-01-23,70712,388.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1230504,2021-01-24,70890,178.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1233846,2021-01-25,71070,180.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1237188,2021-01-26,71323,253.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1240530,2021-01-27,71529,206.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1243872,2021-01-28,71819,290.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1247214,2021-01-29,72068,249.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1250556,2021-01-30,72279,211.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1253898,2021-01-31,72454,175.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1257240,2021-02-01,72610,156.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1260582,2021-02-02,72732,122.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1263924,2021-02-03,72945,213.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1267266,2021-02-04,73167,222.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-03.pdf,"Ill. Exec. Order No. 2021-3 (Jan. 19, 2021)",932877
1270608,2021-02-05,73399,232.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1273950,2021-02-06,73602,203.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1277292,2021-02-07,73692,90.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1280634,2021-02-08,73832,140.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1283976,2021-02-09,73981,149.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1287318,2021-02-10,74151,170.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1290660,2021-02-11,74406,255.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1294002,2021-02-12,74578,172.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1297344,2021-02-13,74742,164.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1300686,2021-02-14,74877,135.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1304028,2021-02-15,74991,114.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1307370,2021-02-16,75140,149.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1310712,2021-02-17,75281,141.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1314054,2021-02-18,75419,138.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1317396,2021-02-19,75587,168.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1320738,2021-02-20,75701,114.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1324080,2021-02-21,75826,125.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1327422,2021-02-22,76009,183.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1330764,2021-02-23,76156,147.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1334106,2021-02-24,76287,131.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1337448,2021-02-25,76398,111.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
