,Date,ConfirmedCases,DailyCases,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
572,2021-08-26,98462,217.0,17043,34.0,DuPage County,IL,58.9,543642.0,541990.0,68.7,501029.0,70.0,124954.0,83.9,97.8,680474.0,73.7,677783.0,85.9,622200.0,87.0,149700.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
573,2021-08-27,98780,318.0,17043,34.0,DuPage County,IL,59.0,544371.0,542719.0,68.8,501621.0,70.1,125017.0,83.9,97.8,681543.0,73.8,678851.0,86.0,623174.0,87.1,149796.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
574,2021-08-28,98780,0.0,17043,34.0,DuPage County,IL,59.1,545129.0,543477.0,68.9,502230.0,70.2,125093.0,84.0,97.8,682621.0,74.0,679929.0,86.2,624130.0,87.2,149921.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
575,2021-08-29,98780,0.0,17043,35.0,DuPage County,IL,59.1,545142.0,543490.0,68.9,502240.0,70.2,125093.0,84.0,97.8,682635.0,74.0,679943.0,86.2,624144.0,87.3,149921.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
576,2021-08-30,99315,535.0,17043,35.0,DuPage County,IL,59.3,547065.0,545412.0,69.1,503739.0,70.4,125214.0,84.0,97.8,684920.0,74.2,682228.0,86.5,626049.0,87.5,150083.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
577,2021-08-31,99590,275.0,17043,35.0,DuPage County,IL,59.3,547670.0,546017.0,69.2,504221.0,70.5,125260.0,84.1,97.8,685545.0,74.3,682853.0,86.5,626572.0,87.6,150134.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
578,2021-09-01,99854,264.0,17043,35.0,DuPage County,IL,59.4,548489.0,546836.0,69.3,504899.0,70.6,125354.0,84.1,97.8,686407.0,74.4,683715.0,86.6,627345.0,87.7,150255.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
579,2021-09-02,100120,266.0,17043,35.0,DuPage County,IL,59.5,549221.0,547568.0,69.4,505511.0,70.7,125441.0,84.2,97.8,687174.0,74.5,684481.0,86.7,628046.0,87.8,150360.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
580,2021-09-03,100436,316.0,17043,35.0,DuPage County,IL,59.6,549941.0,548288.0,69.5,506126.0,70.8,125516.0,84.2,97.8,687996.0,74.5,685303.0,86.8,628789.0,87.9,150458.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
581,2021-09-04,100436,0.0,17043,35.0,DuPage County,IL,59.7,550620.0,548967.0,69.6,506685.0,70.8,125593.0,84.3,97.8,688818.0,74.6,686125.0,86.9,629528.0,88.0,150545.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
582,2021-09-05,100436,0.0,17043,36.0,DuPage County,IL,59.7,550625.0,548972.0,69.6,506689.0,70.8,125594.0,84.3,97.8,688826.0,74.6,686133.0,86.9,629536.0,88.0,150547.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
583,2021-09-06,100436,0.0,17043,36.0,DuPage County,IL,59.8,551890.0,550237.0,69.7,507623.0,71.0,125671.0,84.3,97.8,690280.0,74.8,687587.0,87.1,630751.0,88.2,150652.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
584,2021-09-07,101096,660.0,17043,36.0,DuPage County,IL,59.8,552200.0,550547.0,69.8,507846.0,71.0,125685.0,84.4,97.8,690637.0,74.8,687944.0,87.2,631051.0,88.2,150683.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
585,2021-09-08,101319,223.0,17043,36.0,DuPage County,IL,59.8,552212.0,550559.0,69.8,507858.0,71.0,125685.0,84.4,97.8,690658.0,74.8,687965.0,87.2,631071.0,88.2,150684.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
586,2021-09-09,101493,174.0,17043,36.0,DuPage County,IL,59.9,553187.0,551534.0,69.9,508636.0,71.1,125763.0,84.4,97.8,691562.0,74.9,688869.0,87.3,631875.0,88.3,150780.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
587,2021-09-10,101781,288.0,17043,36.0,DuPage County,IL,60.0,553918.0,552264.0,70.0,509226.0,71.2,125836.0,84.5,97.8,692284.0,75.0,689590.0,87.4,632522.0,88.4,150876.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
588,2021-09-11,101781,0.0,17043,36.0,DuPage County,IL,60.0,553928.0,552274.0,70.0,509235.0,71.2,125836.0,84.5,97.8,692296.0,75.0,689602.0,87.4,632534.0,88.4,150876.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
589,2021-09-12,101781,0.0,17043,37.0,DuPage County,IL,60.1,554508.0,552854.0,70.1,509723.0,71.3,125906.0,84.5,97.8,692933.0,75.1,690239.0,87.5,633112.0,88.5,150945.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
590,2021-09-13,102230,449.0,17043,37.0,DuPage County,IL,60.2,555743.0,554089.0,70.2,510673.0,71.4,125987.0,84.6,97.8,694088.0,75.2,691394.0,87.6,634083.0,88.6,151045.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
591,2021-09-14,102512,282.0,17043,37.0,DuPage County,IL,60.3,556138.0,554484.0,70.3,510992.0,71.4,126023.0,84.6,97.8,694490.0,75.2,691796.0,87.7,634438.0,88.7,151092.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
592,2021-09-15,102689,177.0,17043,37.0,DuPage County,IL,60.3,556962.0,555308.0,70.4,511695.0,71.5,126088.0,84.6,97.8,695280.0,75.3,692586.0,87.8,635142.0,88.8,151158.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
593,2021-09-16,102939,250.0,17043,37.0,DuPage County,IL,60.5,557920.0,556266.0,70.5,512597.0,71.7,126165.0,84.7,97.8,696302.0,75.4,693608.0,87.9,636123.0,88.9,151257.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
594,2021-09-17,103152,213.0,17043,37.0,DuPage County,IL,60.5,558508.0,556854.0,70.6,513115.0,71.7,126224.0,84.7,97.8,696938.0,75.5,694244.0,88.0,636672.0,89.0,151323.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
595,2021-09-18,103152,0.0,17043,37.0,DuPage County,IL,60.6,559053.0,557399.0,70.6,513602.0,71.8,126285.0,84.8,97.8,697474.0,75.6,694780.0,88.0,637156.0,89.1,151391.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
596,2021-09-19,103152,0.0,17043,38.0,DuPage County,IL,60.6,559739.0,558085.0,70.7,514182.0,71.9,126330.0,84.8,97.8,698048.0,75.6,695354.0,88.1,637664.0,89.1,151449.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
597,2021-09-20,103580,428.0,17043,38.0,DuPage County,IL,60.7,560357.0,558703.0,70.8,514660.0,71.9,126369.0,84.8,97.8,698560.0,75.7,695866.0,88.2,638091.0,89.2,151491.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
598,2021-09-21,103738,158.0,17043,38.0,DuPage County,IL,60.7,560364.0,558710.0,70.8,514667.0,71.9,126369.0,84.8,97.8,698567.0,75.7,695873.0,88.2,638098.0,89.2,151491.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
599,2021-09-22,103917,179.0,17043,38.0,DuPage County,IL,60.8,560694.0,559040.0,70.8,514958.0,72.0,126389.0,84.8,97.8,698854.0,75.7,696160.0,88.2,638353.0,89.2,151522.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
600,2021-09-23,104074,157.0,17043,38.0,DuPage County,IL,60.8,561406.0,559752.0,70.9,515583.0,72.1,126463.0,84.9,97.8,699480.0,75.8,696785.0,88.3,638924.0,89.3,151612.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
601,2021-09-24,104268,194.0,17043,38.0,DuPage County,IL,60.9,561793.0,560139.0,71.0,515939.0,72.1,126509.0,84.9,97.8,699850.0,75.8,697155.0,88.3,639269.0,89.4,151684.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
602,2021-09-25,104268,0.0,17043,38.0,DuPage County,IL,60.9,562497.0,560843.0,71.1,516556.0,72.2,126565.0,84.9,97.8,700436.0,75.9,697741.0,88.4,639810.0,89.4,151775.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
603,2021-09-26,104268,0.0,17043,39.0,DuPage County,IL,61.0,563118.0,561464.0,71.1,517108.0,72.3,126638.0,85.0,97.8,701081.0,76.0,698386.0,88.5,640400.0,89.5,151889.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
604,2021-09-27,104661,393.0,17043,39.0,DuPage County,IL,61.1,563638.0,561984.0,71.2,517568.0,72.4,126692.0,85.0,97.8,701654.0,76.0,698959.0,88.6,640903.0,89.6,152021.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
605,2021-09-28,104762,101.0,17043,39.0,DuPage County,IL,61.1,564226.0,562572.0,71.3,518069.0,72.4,126837.0,85.1,97.8,702252.0,76.1,699557.0,88.6,641446.0,89.7,152229.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
606,2021-09-29,104910,148.0,17043,39.0,DuPage County,IL,61.2,564885.0,563231.0,71.4,518654.0,72.5,127021.0,85.3,97.8,703007.0,76.2,700312.0,88.7,642127.0,89.8,152496.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
607,2021-09-30,105071,161.0,17043,39.0,DuPage County,IL,61.2,565169.0,563514.0,71.4,518914.0,72.5,127084.0,85.3,97.8,703386.0,76.2,700691.0,88.8,642481.0,89.8,152615.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
608,2021-10-01,105273,202.0,17043,39.0,DuPage County,IL,61.3,565574.0,563919.0,71.5,519289.0,72.6,127168.0,85.3,97.8,703925.0,76.3,701230.0,88.9,642994.0,89.9,152802.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
609,2021-10-02,105273,0.0,17043,39.0,DuPage County,IL,61.3,565833.0,564178.0,71.5,519523.0,72.6,127226.0,85.4,97.8,704216.0,76.3,701521.0,88.9,643253.0,89.9,152888.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
610,2021-10-03,105273,0.0,17043,40.0,DuPage County,IL,61.4,566513.0,564858.0,71.6,520149.0,72.7,127354.0,85.5,97.8,705116.0,76.4,702420.0,89.0,644106.0,90.0,153234.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
611,2021-10-04,105694,421.0,17043,40.0,DuPage County,IL,61.5,567427.0,565772.0,71.7,520957.0,72.8,127524.0,85.6,97.8,706401.0,76.5,703704.0,89.2,645302.0,90.2,153692.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
612,2021-10-05,105921,227.0,17043,40.0,DuPage County,IL,61.5,567828.0,566173.0,71.7,521304.0,72.9,127588.0,85.6,97.8,706907.0,76.6,704210.0,89.2,645746.0,90.3,153815.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
613,2021-10-06,106076,155.0,17043,40.0,DuPage County,IL,61.6,568894.0,567239.0,71.9,522309.0,73.0,127705.0,85.7,97.8,707717.0,76.7,705020.0,89.3,646513.0,90.4,154003.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
614,2021-10-07,106259,183.0,17043,40.0,DuPage County,IL,61.7,569443.0,567788.0,71.9,522807.0,73.1,127827.0,85.8,97.8,708229.0,76.7,705531.0,89.4,646989.0,90.4,154180.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
615,2021-10-08,106401,142.0,17043,40.0,DuPage County,IL,61.8,570804.0,569149.0,72.1,524079.0,73.3,128030.0,85.9,97.8,709991.0,76.9,707293.0,89.6,648667.0,90.7,154587.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
616,2021-10-09,106401,0.0,17043,40.0,DuPage County,IL,61.9,571316.0,569661.0,72.2,524552.0,73.3,128138.0,86.0,97.8,710641.0,77.0,707943.0,89.7,649274.0,90.8,154847.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
617,2021-10-10,106401,0.0,17043,41.0,DuPage County,IL,62.0,571801.0,570146.0,72.2,525000.0,73.4,128234.0,86.1,97.8,711276.0,77.1,708578.0,89.8,649860.0,90.8,155029.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
618,2021-10-11,106401,0.0,17043,41.0,DuPage County,IL,62.0,572183.0,570528.0,72.3,525343.0,73.4,128301.0,86.1,97.8,711813.0,77.1,709115.0,89.9,650359.0,90.9,155209.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
619,2021-10-12,106932,531.0,17043,41.0,DuPage County,IL,62.0,572514.0,570859.0,72.3,525622.0,73.5,128350.0,86.1,97.8,712164.0,77.2,709466.0,89.9,650671.0,91.0,155299.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
620,2021-10-13,107150,218.0,17043,41.0,DuPage County,IL,62.0,572519.0,570864.0,72.3,525627.0,73.5,128350.0,86.1,97.8,712182.0,77.2,709484.0,89.9,650689.0,91.0,155304.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
621,2021-10-14,107312,162.0,17043,41.0,DuPage County,IL,62.0,572526.0,570871.0,72.3,525634.0,73.5,128351.0,86.1,97.8,712209.0,77.2,709511.0,89.9,650716.0,91.0,155312.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
622,2021-10-15,107465,153.0,17043,41.0,DuPage County,IL,62.0,572535.0,570880.0,72.3,525643.0,73.5,128354.0,86.1,97.8,712241.0,77.2,709543.0,89.9,650747.0,91.0,155322.0,99.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
